Transaction_ID,Transaction_DateTime,Product_ID,Product_Name,Category,Brand,Model,Product_Type,Quantity,Total_Amount,Unit_Price,Customer_ID,Customer_Age,Customer_Gender,Order_Type,Delivery_Time_Min,Payment_Method,Customer_Rating,Supplier_ID,Discount_Applied,Staff_ID,Transaction_Status,Inventory_Level
T04320,13/7/2025 10:34,P7204,Realme 22 Camera Replacement,Camera,Realme,Realme 22,Repair,1,117,117,C901,34,Female,Shopee,32,Cash,3.1,S001,0,ST006,Completed,14
T04321,28/2/2025 5:03,P9365,Oppo Case,Case,Oppo,Oppo 23,Accessory,3,246.98,85,C789,22,Female,Shopee,0,Cash,3.7,S002,8.02,ST009,Completed,50
T04322,8/8/2025 5:33,P9218,Samsung 14 Battery Replacement,Battery,Samsung,Samsung 14,Repair,1,399,399,C123,37,Male,Lazada,159,QR Pay,3.6,S001,0,ST002,Completed,33
T04323,21/11/2023 8:37,P5047,Xiaomi 20 Speaker Replacement,Speaker,Xiaomi,Xiaomi 20,Repair,1,121,121,C658,51,Female,Walk-In,84,Credit Card,4,S002,0,ST001,Completed,52
T04324,16/3/2025 7:05,P2659,Oppo 21 Speaker Replacement,Speaker,Oppo,Oppo 21,Repair,1,82,82,C315,42,Male,Shopee,56,QR Pay,4,S002,0,ST009,Completed,71
T04325,10/6/2023 6:46,P3522,Xiaomi Power Bank,Power Bank,Xiaomi,Xiaomi 11,Accessory,1,106.8,116,C151,47,Female,Shopee,30,Cash,3.2,S002,9.2,ST005,Refunded,18
T04326,8/9/2024 10:33,P9243,Samsung 16 Charging Port Replacement,Charging Port,Samsung,Samsung 16,Repair,1,201,201,C678,47,Female,Lazada,85,Credit Card,3.7,S004,0,ST010,Completed,58
T04327,31/8/2025 0:21,P6848,Oppo Case,Case,Oppo,Oppo 11,Accessory,3,409.95,137,C750,59,Male,Shopee,0,Online Banking,3.3,S004,1.05,ST003,Completed,97
T04328,2/2/2024 7:17,P2654,Samsung 19 Motherboard Replacement,Motherboard,Samsung,Samsung 19,Repair,1,338,338,C993,29,Female,Shopee,88,Online Banking,4.5,S002,0,ST008,Completed,38
T04329,29/10/2024 0:11,P7536,Realme 10 Speaker Replacement,Speaker,Realme,Realme 10,Repair,1,114,114,C955,20,Male,Walk-In,76,Online Banking,3.6,S001,0,ST009,Completed,30
T04330,27/11/2023 4:37,P8241,Samsung 20 Screen Replacement,Screen,Samsung,Samsung 20,Repair,1,102,102,C212,59,Female,Shopee,122,Cash,3.9,S004,0,ST004,Completed,63
T04331,4/3/2023 8:03,P3493,Oppo Charger,Charger,Oppo,Oppo 23,Accessory,3,433.82,145,C391,33,Male,Walk-In,60,Online Banking,3.2,S003,1.18,ST001,Completed,54
T04332,14/2/2025 21:50,P9769,Oppo 25 Screen Replacement,Screen,Oppo,Oppo 25,Repair,1,322,322,C423,28,Male,Lazada,117,Cash,3.4,S003,0,ST007,Cancelled,76
T04333,17/2/2025 21:57,P7661,Oppo Case,Case,Oppo,Oppo 11,Accessory,3,279.87,96,C203,21,Female,Shopee,60,QR Pay,3.6,S004,8.13,ST005,Completed,52
T04334,12/9/2025 5:06,P5459,Samsung 23 Charging Port Replacement,Charging Port,Samsung,Samsung 23,Repair,1,158,158,C275,18,Male,Lazada,42,Cash,3.5,S004,0,ST001,Completed,8
T04335,8/10/2024 5:50,P4136,Oppo 15 Motherboard Replacement,Motherboard,Oppo,Oppo 15,Repair,1,374,374,C860,56,Male,Shopee,140,Cash,3.1,S002,0,ST002,Refunded,44
T04336,16/1/2023 7:47,P8288,Samsung 14 Motherboard Replacement,Motherboard,Samsung,Samsung 14,Repair,1,141,141,C277,41,Female,Shopee,87,Cash,3.9,S003,0,ST002,Completed,98
T04337,28/7/2024 7:05,P1071,Oppo 16 Motherboard Replacement,Motherboard,Oppo,Oppo 16,Repair,1,237,237,C645,56,Female,Walk-In,150,Credit Card,4.3,S004,0,ST001,Completed,19
T04338,8/10/2023 2:24,P3735,Huawei 22 Motherboard Replacement,Motherboard,Huawei,Huawei 22,Repair,1,219,219,C572,53,Male,Lazada,32,Online Banking,4.9,S004,0,ST006,Completed,67
T04339,24/9/2025 4:21,P5128,Xiaomi Power Bank,Power Bank,Xiaomi,Xiaomi 22,Accessory,1,111.24,118,C637,42,Female,Shopee,60,Credit Card,3.2,S001,6.76,ST005,Completed,9
T04340,27/1/2024 5:27,P9376,Oppo 11 Speaker Replacement,Speaker,Oppo,Oppo 11,Repair,1,256,256,C376,41,Male,Lazada,148,Online Banking,4.7,S001,0,ST004,Completed,27
T04341,2/6/2023 3:18,P9713,Samsung Screen Protector,Screen Protector,Samsung,Samsung 24,Accessory,2,73.39,37,C418,40,Male,Shopee,60,QR Pay,4.7,S002,0.61,ST005,Completed,74
T04342,11/9/2024 8:14,P8798,Huawei Power Bank,Power Bank,Huawei,Huawei 11,Accessory,1,81.76,90,C125,36,Male,Walk-In,60,Online Banking,4,S002,8.24,ST006,Completed,59
T04343,9/12/2022 6:43,P6675,Oppo 18 Camera Replacement,Camera,Oppo,Oppo 18,Repair,1,227,227,C731,21,Female,Walk-In,52,Cash,3.4,S002,0,ST010,Completed,38
T04344,26/10/2022 6:28,P3562,Realme 11 Screen Replacement,Screen,Realme,Realme 11,Repair,1,391,391,C893,50,Male,Shopee,179,Online Banking,3.6,S004,0,ST007,Completed,32
T04345,12/7/2025 8:38,P2193,Huawei Screen Protector,Screen Protector,Huawei,Huawei 20,Accessory,1,31,37,C105,46,Female,Walk-In,0,Online Banking,4.7,S002,6,ST010,Completed,58
T04346,14/6/2024 4:08,P6970,Oppo 15 Camera Replacement,Camera,Oppo,Oppo 15,Repair,1,283,283,C332,23,Female,Shopee,159,Cash,3.8,S001,0,ST010,Completed,86
T04347,13/3/2023 9:07,P1741,Oppo Cable,Cable,Oppo,Oppo 25,Accessory,3,509.22,172,C244,20,Male,Lazada,60,Credit Card,3.3,S002,6.78,ST008,Completed,41
T04348,12/11/2023 4:35,P9138,Oppo 12 Camera Replacement,Camera,Oppo,Oppo 12,Repair,1,181,181,C332,24,Female,Shopee,52,Credit Card,4.7,S002,0,ST006,Completed,30
T04349,21/8/2024 22:10,P9348,Xiaomi 24 Screen Replacement,Screen,Xiaomi,Xiaomi 24,Repair,1,247,247,C952,37,Female,Lazada,162,Cash,4.2,S001,0,ST003,Cancelled,48
T04350,27/6/2024 21:53,P1099,Huawei 11 Charging Port Replacement,Charging Port,Huawei,Huawei 11,Repair,1,281,281,C215,50,Female,Shopee,65,Cash,4,S004,0,ST009,Completed,11
T04351,23/5/2025 6:31,P8995,Huawei 11 Screen Replacement,Screen,Huawei,Huawei 11,Repair,1,372,372,C997,29,Male,Shopee,60,Cash,3.9,S003,0,ST010,Completed,29
T04352,2/10/2024 7:52,P6353,Apple 10 Screen Replacement,Screen,Apple,Apple 10,Repair,1,351,351,C798,42,Female,Lazada,139,Credit Card,3.2,S004,0,ST005,Completed,42
T04353,25/8/2025 6:51,P2193,Samsung 14 Charging Port Replacement,Charging Port,Samsung,Samsung 14,Repair,1,372,372,C747,60,Male,Lazada,89,QR Pay,3.9,S002,0,ST009,Completed,47
T04354,29/4/2023 22:28,P3570,Vivo Power Bank,Power Bank,Vivo,Vivo 17,Accessory,1,89.53,93,C149,28,Male,Walk-In,0,QR Pay,4.1,S004,3.47,ST002,Completed,49
T04355,17/3/2023 23:43,P8927,Apple Charger,Charger,Apple,Apple 13,Accessory,2,109.19,55,C258,32,Female,Lazada,0,QR Pay,3.9,S002,0.81,ST001,Completed,72
T04356,12/2/2025 6:55,P4118,Vivo Power Bank,Power Bank,Vivo,Vivo 17,Accessory,3,206.06,71,C247,49,Female,Lazada,60,Credit Card,4.1,S002,6.94,ST002,Completed,16
T04357,29/7/2024 23:27,P6165,Xiaomi Charger,Charger,Xiaomi,Xiaomi 10,Accessory,3,539.2,183,C368,38,Female,Shopee,0,QR Pay,4.3,S002,9.8,ST007,Completed,90
T04358,13/8/2023 23:50,P4623,Samsung 14 Motherboard Replacement,Motherboard,Samsung,Samsung 14,Repair,1,181,181,C162,23,Male,Shopee,73,Online Banking,3.2,S001,0,ST010,Completed,51
T04359,25/5/2024 5:08,P6535,Realme 16 Battery Replacement,Battery,Realme,Realme 16,Repair,1,369,369,C922,24,Male,Lazada,65,Online Banking,4.9,S001,0,ST004,Completed,44
T04360,24/9/2025 22:28,P5571,Xiaomi Cable,Cable,Xiaomi,Xiaomi 10,Accessory,2,110.93,59,C808,25,Male,Walk-In,60,Online Banking,4.1,S003,7.07,ST004,Completed,47
T04361,1/9/2025 6:21,P4280,Xiaomi 22 Screen Replacement,Screen,Xiaomi,Xiaomi 22,Repair,1,374,374,C621,36,Male,Walk-In,45,Credit Card,3.1,S002,0,ST002,Completed,8
T04362,28/7/2024 3:55,P9269,Vivo Headphones,Headphones,Vivo,Vivo 23,Accessory,3,469.71,159,C904,57,Male,Shopee,30,QR Pay,4.7,S002,7.29,ST006,Completed,34
T04363,21/4/2024 9:32,P9410,Vivo 18 Battery Replacement,Battery,Vivo,Vivo 18,Repair,1,112,112,C806,54,Female,Shopee,67,Credit Card,4.6,S001,0,ST002,Completed,73
T04364,12/2/2025 4:48,P2643,Samsung 17 Charging Port Replacement,Charging Port,Samsung,Samsung 17,Repair,1,175,175,C406,46,Male,Shopee,62,Online Banking,4.4,S003,0,ST003,Completed,55
T04365,26/7/2023 10:01,P4097,Samsung Headphones,Headphones,Samsung,Samsung 15,Accessory,3,155.55,53,C103,45,Male,Walk-In,30,QR Pay,4.9,S004,3.45,ST009,Completed,23
T04366,11/10/2023 9:50,P1855,Oppo Screen Protector,Screen Protector,Oppo,Oppo 16,Accessory,3,552.02,186,C168,20,Female,Lazada,30,Credit Card,3.8,S003,5.98,ST007,Completed,56
T04367,3/12/2022 7:12,P7354,Xiaomi 23 Battery Replacement,Battery,Xiaomi,Xiaomi 23,Repair,1,208,208,C275,27,Female,Lazada,34,QR Pay,3.7,S002,0,ST007,Completed,24
T04368,10/9/2023 1:28,P7055,Realme 14 Battery Replacement,Battery,Realme,Realme 14,Repair,1,371,371,C406,26,Male,Shopee,165,Cash,3.7,S004,0,ST002,Completed,71
T04369,2/7/2023 9:41,P6020,Realme Headphones,Headphones,Realme,Realme 14,Accessory,1,195.99,196,C905,24,Female,Lazada,60,QR Pay,4.3,S004,0.01,ST003,Completed,77
T04370,21/4/2025 1:39,P2395,Samsung 10 Battery Replacement,Battery,Samsung,Samsung 10,Repair,1,97,97,C763,33,Male,Shopee,158,Cash,3.1,S002,0,ST009,Completed,3
T04371,18/9/2025 10:35,P2764,Apple 18 Motherboard Replacement,Motherboard,Apple,Apple 18,Repair,1,201,201,C587,47,Male,Shopee,119,Credit Card,3.8,S002,0,ST008,Completed,85
T04372,10/12/2023 3:20,P7318,Oppo 15 Camera Replacement,Camera,Oppo,Oppo 15,Repair,1,270,270,C850,39,Male,Walk-In,45,Credit Card,3.5,S002,0,ST001,Cancelled,35
T04373,28/10/2023 3:58,P7272,Apple Cable,Cable,Apple,Apple 22,Accessory,2,73.35,37,C389,21,Male,Shopee,30,Online Banking,4.8,S002,0.65,ST005,Completed,91
T04374,17/7/2023 6:30,P9080,Realme Cable,Cable,Realme,Realme 11,Accessory,2,275.86,142,C537,58,Male,Lazada,30,QR Pay,3.2,S001,8.14,ST010,Completed,6
T04375,22/7/2024 8:37,P6047,Apple Power Bank,Power Bank,Apple,Apple 17,Accessory,1,95.52,101,C931,44,Female,Walk-In,0,Online Banking,3.9,S002,5.48,ST007,Completed,64
T04376,8/2/2023 7:29,P8022,Samsung 22 Motherboard Replacement,Motherboard,Samsung,Samsung 22,Repair,1,315,315,C265,36,Female,Lazada,49,Online Banking,3.8,S003,0,ST003,Completed,30
T04377,13/3/2023 21:49,P9663,Oppo 20 Battery Replacement,Battery,Oppo,Oppo 20,Repair,1,358,358,C885,18,Male,Shopee,88,Online Banking,3.3,S001,0,ST006,Completed,13
T04378,11/11/2024 8:21,P8734,Vivo Case,Case,Vivo,Vivo 13,Accessory,3,338.66,116,C936,47,Female,Walk-In,30,Cash,3.2,S001,9.34,ST009,Completed,68
T04379,7/3/2023 23:19,P8386,Samsung Power Bank,Power Bank,Samsung,Samsung 12,Accessory,3,461.21,156,C527,44,Male,Walk-In,60,Credit Card,4.5,S004,6.79,ST004,Completed,90
T04380,2/10/2023 5:37,P2578,Huawei 15 Camera Replacement,Camera,Huawei,Huawei 15,Repair,1,124,124,C507,26,Male,Walk-In,73,QR Pay,3,S001,0,ST007,Cancelled,73
T04381,28/1/2023 10:26,P8944,Oppo 24 Speaker Replacement,Speaker,Oppo,Oppo 24,Repair,1,108,108,C963,37,Male,Walk-In,54,QR Pay,4.8,S004,0,ST005,Completed,64
T04382,13/4/2025 23:44,P3577,Vivo 23 Battery Replacement,Battery,Vivo,Vivo 23,Repair,1,326,326,C590,52,Female,Walk-In,122,Credit Card,3.5,S001,0,ST002,Completed,3
T04383,21/3/2025 9:20,P4565,Vivo Case,Case,Vivo,Vivo 18,Accessory,1,21.29,23,C972,35,Male,Lazada,0,Online Banking,3.2,S001,1.71,ST006,Completed,60
T04384,29/3/2023 22:28,P2907,Apple 11 Screen Replacement,Screen,Apple,Apple 11,Repair,1,182,182,C458,36,Female,Walk-In,98,Cash,4.8,S003,0,ST010,Completed,48
T04385,4/2/2024 4:17,P5738,Realme Screen Protector,Screen Protector,Realme,Realme 18,Accessory,1,125.33,134,C616,41,Male,Shopee,0,QR Pay,3.6,S002,8.67,ST007,Completed,31
T04386,16/12/2023 23:06,P8700,Huawei Cable,Cable,Huawei,Huawei 17,Accessory,3,488.07,165,C965,27,Male,Walk-In,30,QR Pay,4.1,S002,6.93,ST006,Completed,46
T04387,16/10/2024 22:48,P3736,Oppo Cable,Cable,Oppo,Oppo 15,Accessory,2,317.86,159,C300,40,Female,Walk-In,0,Credit Card,3.2,S002,0.14,ST007,Completed,27
T04388,25/9/2023 22:47,P4797,Realme Screen Protector,Screen Protector,Realme,Realme 13,Accessory,2,78.72,40,C778,49,Male,Shopee,60,QR Pay,4.4,S001,1.28,ST009,Refunded,69
T04389,25/11/2024 1:53,P9547,Oppo 21 Charging Port Replacement,Charging Port,Oppo,Oppo 21,Repair,1,249,249,C827,56,Female,Shopee,90,Credit Card,4.4,S004,0,ST003,Completed,65
T04390,8/8/2025 10:13,P1475,Samsung 23 Speaker Replacement,Speaker,Samsung,Samsung 23,Repair,1,319,319,C224,21,Female,Shopee,142,QR Pay,3.8,S001,0,ST001,Completed,65
T04391,12/6/2025 10:19,P5259,Oppo 18 Screen Replacement,Screen,Oppo,Oppo 18,Repair,1,171,171,C626,23,Male,Shopee,174,Credit Card,4.9,S004,0,ST007,Completed,28
T04392,6/4/2024 8:14,P5935,Huawei 22 Speaker Replacement,Speaker,Huawei,Huawei 22,Repair,1,176,176,C379,29,Female,Lazada,117,Credit Card,4.8,S002,0,ST006,Completed,71
T04393,12/6/2024 6:33,P8207,Samsung Cable,Cable,Samsung,Samsung 13,Accessory,3,108.1,37,C986,54,Male,Walk-In,60,Credit Card,4.5,S001,2.9,ST006,Completed,76
T04394,1/10/2024 1:24,P8533,Apple 21 Speaker Replacement,Speaker,Apple,Apple 21,Repair,1,333,333,C583,20,Male,Walk-In,62,Online Banking,3.2,S004,0,ST004,Completed,27
T04395,15/9/2023 2:18,P7745,Samsung 24 Screen Replacement,Screen,Samsung,Samsung 24,Repair,1,333,333,C785,57,Female,Shopee,86,Credit Card,3.7,S004,0,ST004,Completed,6
T04396,6/6/2023 22:38,P1191,Oppo 20 Motherboard Replacement,Motherboard,Oppo,Oppo 20,Repair,1,319,319,C990,59,Female,Walk-In,164,Online Banking,4.5,S004,0,ST009,Completed,3
T04397,27/4/2023 8:39,P3518,Huawei 25 Battery Replacement,Battery,Huawei,Huawei 25,Repair,1,329,329,C206,49,Male,Walk-In,92,Online Banking,3,S003,0,ST003,Completed,21
T04398,3/3/2023 6:13,P6246,Oppo Headphones,Headphones,Oppo,Oppo 17,Accessory,1,40.11,41,C381,20,Male,Walk-In,60,Cash,4.4,S002,0.89,ST003,Completed,89
T04399,13/10/2024 6:13,P1279,Oppo Charger,Charger,Oppo,Oppo 13,Accessory,3,585.77,197,C892,33,Male,Lazada,60,Credit Card,3.6,S002,5.23,ST001,Completed,49
T04400,18/11/2023 23:38,P4725,Huawei Case,Case,Huawei,Huawei 17,Accessory,1,104.76,109,C693,40,Female,Walk-In,60,Online Banking,4.7,S003,4.24,ST010,Completed,66
T04401,18/4/2025 8:05,P1142,Samsung Headphones,Headphones,Samsung,Samsung 23,Accessory,2,61.65,31,C993,40,Male,Lazada,30,Cash,4.1,S001,0.35,ST006,Completed,41
T04402,17/8/2024 9:39,P3948,Realme Screen Protector,Screen Protector,Realme,Realme 16,Accessory,1,118.09,124,C239,18,Male,Shopee,60,Cash,4.1,S003,5.91,ST005,Completed,6
T04403,13/5/2025 2:11,P8559,Apple Power Bank,Power Bank,Apple,Apple 16,Accessory,3,413.25,140,C373,39,Female,Shopee,30,QR Pay,3.7,S001,6.75,ST005,Completed,57
T04404,19/1/2023 2:58,P1810,Xiaomi Power Bank,Power Bank,Xiaomi,Xiaomi 23,Accessory,2,298.92,151,C589,42,Male,Lazada,30,Cash,3.9,S001,3.08,ST010,Completed,11
T04405,19/4/2023 9:47,P7934,Realme 11 Screen Replacement,Screen,Realme,Realme 11,Repair,1,168,168,C978,49,Male,Lazada,117,Cash,4.2,S002,0,ST009,Completed,37
T04406,25/8/2024 5:10,P9120,Apple 24 Screen Replacement,Screen,Apple,Apple 24,Repair,1,369,369,C780,30,Male,Lazada,72,Online Banking,4.9,S001,0,ST009,Completed,37
T04407,19/9/2023 8:07,P3969,Xiaomi 25 Battery Replacement,Battery,Xiaomi,Xiaomi 25,Repair,1,392,392,C235,20,Female,Lazada,105,QR Pay,4.7,S001,0,ST010,Completed,5
T04408,20/7/2023 4:59,P1925,Xiaomi 25 Screen Replacement,Screen,Xiaomi,Xiaomi 25,Repair,1,336,336,C295,31,Female,Walk-In,104,Cash,4.3,S001,0,ST006,Completed,95
T04409,20/9/2025 23:14,P1265,Samsung Power Bank,Power Bank,Samsung,Samsung 25,Accessory,1,18.9,20,C480,45,Male,Walk-In,30,Credit Card,3.7,S003,1.1,ST004,Completed,35
T04410,26/7/2025 5:47,P4290,Oppo 20 Charging Port Replacement,Charging Port,Oppo,Oppo 20,Repair,1,279,279,C107,40,Male,Lazada,42,Credit Card,3.6,S001,0,ST002,Completed,42
T04411,8/1/2025 7:06,P2241,Realme 12 Screen Replacement,Screen,Realme,Realme 12,Repair,1,347,347,C161,26,Female,Walk-In,122,Online Banking,4.4,S002,0,ST002,Completed,94
T04412,28/10/2023 10:01,P5216,Vivo Charger,Charger,Vivo,Vivo 14,Accessory,2,337.18,172,C501,22,Male,Shopee,60,Credit Card,3.6,S001,6.82,ST005,Completed,14
T04413,25/1/2023 6:29,P5506,Huawei 12 Speaker Replacement,Speaker,Huawei,Huawei 12,Repair,1,292,292,C542,37,Female,Shopee,43,Online Banking,3.4,S004,0,ST008,Completed,42
T04414,11/8/2024 2:07,P8770,Oppo Screen Protector,Screen Protector,Oppo,Oppo 17,Accessory,3,99.82,35,C515,24,Male,Shopee,60,Cash,4.8,S003,5.18,ST005,Completed,27
T04415,3/12/2024 1:03,P8799,Realme Headphones,Headphones,Realme,Realme 22,Accessory,3,210.38,71,C966,33,Male,Shopee,30,Credit Card,4.4,S003,2.62,ST003,Completed,51
T04416,18/8/2025 9:14,P1326,Huawei Cable,Cable,Huawei,Huawei 11,Accessory,3,245.62,82,C559,54,Female,Walk-In,30,QR Pay,4.2,S003,0.38,ST006,Completed,87
T04417,3/2/2025 0:32,P8644,Oppo 13 Charging Port Replacement,Charging Port,Oppo,Oppo 13,Repair,1,165,165,C753,20,Female,Walk-In,150,QR Pay,3.5,S001,0,ST001,Completed,62
T04418,17/11/2024 4:40,P9004,Huawei 20 Motherboard Replacement,Motherboard,Huawei,Huawei 20,Repair,1,313,313,C873,41,Female,Shopee,34,Online Banking,3.2,S002,0,ST006,Completed,85
T04419,27/3/2025 3:51,P7493,Realme 20 Charging Port Replacement,Charging Port,Realme,Realme 20,Repair,1,323,323,C770,25,Female,Lazada,83,QR Pay,3.7,S003,0,ST004,Completed,100
T04420,14/6/2025 7:42,P4047,Xiaomi 22 Battery Replacement,Battery,Xiaomi,Xiaomi 22,Repair,1,183,183,C573,24,Female,Lazada,62,QR Pay,3.8,S003,0,ST008,Completed,35
T04421,9/2/2024 10:04,P6826,Vivo 21 Battery Replacement,Battery,Vivo,Vivo 21,Repair,1,374,374,C463,19,Female,Shopee,108,Credit Card,4.1,S004,0,ST002,Completed,3
T04422,8/12/2024 22:45,P6927,Xiaomi 25 Charging Port Replacement,Charging Port,Xiaomi,Xiaomi 25,Repair,1,204,204,C364,55,Male,Lazada,66,Online Banking,4.5,S003,0,ST010,Refunded,0
T04423,17/4/2025 0:11,P2657,Apple 22 Charging Port Replacement,Charging Port,Apple,Apple 22,Repair,1,152,152,C354,38,Male,Shopee,134,Cash,3.3,S001,0,ST004,Completed,10
T04424,22/7/2023 6:47,P2314,Apple 16 Speaker Replacement,Speaker,Apple,Apple 16,Repair,1,311,311,C223,50,Female,Lazada,54,Online Banking,3.5,S001,0,ST006,Completed,80
T04425,5/7/2024 1:35,P9497,Huawei Charger,Charger,Huawei,Huawei 10,Accessory,1,134.85,144,C836,25,Female,Lazada,0,Online Banking,3.8,S003,9.15,ST002,Completed,11
T04426,15/3/2024 9:19,P7149,Apple Cable,Cable,Apple,Apple 11,Accessory,3,216.84,74,C520,52,Male,Shopee,60,QR Pay,3.6,S002,5.16,ST009,Completed,71
T04427,19/4/2023 7:48,P9417,Samsung 23 Battery Replacement,Battery,Samsung,Samsung 23,Repair,1,384,384,C675,29,Male,Shopee,69,Credit Card,4.6,S004,0,ST009,Completed,25
T04428,22/4/2023 6:08,P4909,Vivo Power Bank,Power Bank,Vivo,Vivo 19,Accessory,2,392.43,200,C484,52,Male,Walk-In,0,Credit Card,4,S002,7.57,ST004,Completed,53
T04429,9/2/2023 8:43,P8186,Huawei Headphones,Headphones,Huawei,Huawei 14,Accessory,2,247.51,124,C255,52,Female,Walk-In,0,Online Banking,4.7,S001,0.49,ST006,Completed,18
T04430,23/4/2023 0:08,P6521,Xiaomi 12 Screen Replacement,Screen,Xiaomi,Xiaomi 12,Repair,1,225,225,C809,45,Female,Lazada,164,Online Banking,4.1,S002,0,ST007,Completed,28
T04431,18/6/2023 6:44,P1690,Oppo Headphones,Headphones,Oppo,Oppo 19,Accessory,3,528.56,177,C595,21,Female,Lazada,0,Cash,3.6,S002,2.44,ST002,Completed,82
T04432,11/10/2025 5:06,P9942,Huawei Case,Case,Huawei,Huawei 19,Accessory,3,495.59,167,C111,44,Female,Walk-In,30,Credit Card,3.5,S001,5.41,ST010,Completed,44
T04433,26/5/2025 9:46,P9905,Samsung 18 Battery Replacement,Battery,Samsung,Samsung 18,Repair,1,203,203,C931,45,Female,Lazada,145,Cash,4.5,S003,0,ST009,Completed,28
T04434,27/11/2022 1:39,P3981,Samsung Cable,Cable,Samsung,Samsung 17,Accessory,3,546.46,183,C198,58,Female,Shopee,0,Online Banking,3,S002,2.54,ST010,Completed,72
T04435,9/3/2024 4:23,P7584,Oppo 10 Charging Port Replacement,Charging Port,Oppo,Oppo 10,Repair,1,137,137,C104,32,Female,Shopee,89,Credit Card,3.4,S004,0,ST006,Completed,94
T04436,27/11/2023 6:40,P4136,Apple 19 Motherboard Replacement,Motherboard,Apple,Apple 19,Repair,1,303,303,C443,29,Female,Lazada,65,Cash,4.5,S001,0,ST006,Completed,63
T04437,3/11/2022 8:42,P2877,Vivo Charger,Charger,Vivo,Vivo 24,Accessory,2,300.32,155,C768,20,Male,Shopee,30,Credit Card,4.4,S003,9.68,ST009,Completed,22
T04438,6/4/2023 23:52,P8669,Samsung 15 Battery Replacement,Battery,Samsung,Samsung 15,Repair,1,132,132,C487,35,Male,Lazada,131,Online Banking,3.3,S001,0,ST001,Refunded,63
T04439,24/8/2024 6:55,P8779,Huawei 23 Motherboard Replacement,Motherboard,Huawei,Huawei 23,Repair,1,98,98,C261,38,Male,Lazada,52,QR Pay,4.6,S003,0,ST010,Completed,74
T04440,27/11/2022 4:45,P7970,Vivo 23 Battery Replacement,Battery,Vivo,Vivo 23,Repair,1,353,353,C873,18,Male,Walk-In,144,Cash,4.8,S001,0,ST006,Completed,7
T04441,14/2/2025 8:33,P2937,Vivo 10 Camera Replacement,Camera,Vivo,Vivo 10,Repair,1,342,342,C441,29,Male,Shopee,72,Cash,3.3,S002,0,ST003,Completed,38
T04442,23/4/2025 23:32,P7255,Xiaomi Charger,Charger,Xiaomi,Xiaomi 23,Accessory,3,104.32,36,C257,55,Female,Lazada,30,Online Banking,4.6,S002,3.68,ST004,Completed,45
T04443,3/12/2024 9:18,P1569,Samsung 19 Speaker Replacement,Speaker,Samsung,Samsung 19,Repair,1,239,239,C101,54,Male,Shopee,95,Credit Card,3,S004,0,ST009,Completed,49
T04444,15/9/2025 0:56,P4281,Xiaomi Case,Case,Xiaomi,Xiaomi 15,Accessory,1,126.73,129,C677,21,Female,Shopee,0,QR Pay,4.1,S001,2.27,ST009,Completed,4
T04445,2/2/2024 22:24,P6033,Huawei Case,Case,Huawei,Huawei 16,Accessory,2,172.45,91,C649,55,Female,Lazada,60,QR Pay,4.6,S003,9.55,ST009,Completed,26
T04446,18/11/2024 22:18,P4291,Xiaomi Cable,Cable,Xiaomi,Xiaomi 10,Accessory,3,83.1,29,C744,27,Female,Walk-In,60,QR Pay,4.2,S002,3.9,ST008,Completed,64
T04447,21/2/2023 23:58,P6328,Vivo Cable,Cable,Vivo,Vivo 25,Accessory,3,125.72,45,C791,31,Female,Shopee,0,Cash,3.6,S004,9.28,ST005,Refunded,25
T04448,16/4/2023 4:29,P8555,Samsung Headphones,Headphones,Samsung,Samsung 24,Accessory,3,211.12,71,C219,27,Female,Walk-In,0,QR Pay,3.9,S003,1.88,ST002,Refunded,29
T04449,15/4/2024 5:18,P4779,Oppo Charger,Charger,Oppo,Oppo 16,Accessory,2,254.76,130,C952,26,Female,Shopee,0,Cash,4.3,S004,5.24,ST004,Refunded,91
T04450,6/11/2024 1:54,P9851,Realme Charger,Charger,Realme,Realme 10,Accessory,1,77.06,86,C789,52,Female,Shopee,0,Online Banking,4.2,S002,8.94,ST007,Completed,72
T04451,27/8/2024 23:59,P3438,Huawei 17 Speaker Replacement,Speaker,Huawei,Huawei 17,Repair,1,126,126,C506,31,Male,Lazada,60,Credit Card,4.6,S004,0,ST008,Completed,43
T04452,12/11/2022 22:28,P5812,Oppo Power Bank,Power Bank,Oppo,Oppo 24,Accessory,2,161.17,84,C631,31,Female,Shopee,0,QR Pay,3.2,S002,6.83,ST007,Cancelled,54
T04453,9/11/2022 3:57,P9867,Huawei Charger,Charger,Huawei,Huawei 11,Accessory,3,322.14,110,C723,56,Female,Walk-In,0,Cash,4.7,S001,7.86,ST006,Completed,44
T04454,17/6/2025 21:56,P7692,Huawei Cable,Cable,Huawei,Huawei 11,Accessory,1,142.93,148,C421,53,Female,Walk-In,0,QR Pay,3.3,S001,5.07,ST003,Refunded,19
T04455,18/7/2025 1:34,P5632,Samsung Charger,Charger,Samsung,Samsung 19,Accessory,3,180.17,63,C804,47,Female,Lazada,60,Online Banking,4.6,S002,8.83,ST002,Completed,91
T04456,6/1/2025 0:57,P7395,Vivo 16 Charging Port Replacement,Charging Port,Vivo,Vivo 16,Repair,1,177,177,C451,51,Male,Lazada,60,Online Banking,3.9,S002,0,ST005,Completed,68
